ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2025-03-20T00:00:00.000000000Z,35,36,1056964857,102.750000000,102.750000000,101.000000000,101.000000000,3,QQQ   271217C00465000
2025-03-20T00:00:00.000000000Z,35,23,1056965491,11.370000000,14.800000000,11.290000000,12.250000000,294,QQQ   250417C00480000
2025-03-20T00:00:00.000000000Z,35,24,1056965491,12.290000000,14.550000000,11.740000000,12.210000000,808,QQQ   250417C00480000
2025-03-20T00:00:00.000000000Z,35,26,1056965491,11.470000000,14.710000000,11.470000000,11.990000000,238,QQQ   250417C00480000
2025-03-20T00:00:00.000000000Z,35,31,1056965491,12.300000000,14.570000000,11.810000000,11.810000000,91,QQQ   250417C00480000
2025-03-20T00:00:00.000000000Z,35,35,1056965366,0.660000000,0.660000000,0.660000000,0.660000000,2,QQQ   250417C00522000
2025-03-20T00:00:00.000000000Z,35,24,1056965457,0.050000000,0.050000000,0.050000000,0.050000000,1,QQQ   250401C00530000
2025-03-20T00:00:00.000000000Z,35,28,1056965649,2.180000000,2.180000000,1.360000000,1.360000000,6,QQQ   250403C00500000
2025-03-20T00:00:00.000000000Z,35,32,1056965448,71.000000000,71.000000000,71.000000000,71.000000000,1,QQQ   250411C00410000
2025-03-20T00:00:00.000000000Z,35,35,1056965448,69.550000000,69.550000000,69.550000000,69.550000000,1,QQQ   250411C00410000
2025-03-20T00:00:00.000000000Z,35,37,1056965587,12.250000000,12.250000000,12.250000000,12.250000000,2,QQQ   250401C00471000
2025-03-20T00:00:00.000000000Z,35,23,1056964939,8.760000000,8.760000000,7.760000000,8.050000000,25,QQQ   250401C00479000
2025-03-20T00:00:00.000000000Z,35,29,1056964939,8.150000000,8.220000000,8.070000000,8.220000000,15,QQQ   250401C00479000
2025-03-20T00:00:00.000000000Z,35,28,1056965439,1.300000000,1.300000000,1.300000000,1.300000000,1,QQQ   250425C00518000
2025-03-20T00:00:00.000000000Z,35,32,1056965607,22.170000000,22.170000000,22.170000000,22.170000000,40,QQQ   250425C00471000
2025-03-20T00:00:00.000000000Z,35,21,1056965099,7.830000000,7.830000000,7.830000000,7.830000000,2,QQQ   250425C00492000
2025-03-20T00:00:00.000000000Z,35,21,1056965314,1.130000000,1.360000000,0.940000000,0.940000000,32,QQQ   250417C00515000
2025-03-20T00:00:00.000000000Z,35,25,1056965314,1.300000000,1.300000000,0.910000000,0.910000000,34,QQQ   250417C00515000
2025-03-20T00:00:00.000000000Z,35,33,1056965314,0.990000000,0.990000000,0.990000000,0.990000000,2,QQQ   250417C00515000
2025-03-20T00:00:00.000000000Z,35,37,1056965314,1.300000000,1.310000000,0.910000000,0.910000000,120,QQQ   250417C00515000
2025-03-20T00:00:00.000000000Z,35,61,1056965314,0.880000000,0.880000000,0.880000000,0.880000000,1,QQQ   250417C00515000
2025-03-20T00:00:00.000000000Z,35,23,1056964798,78.500000000,78.500000000,78.500000000,78.500000000,1,QQQ   251219C00430000
2025-03-20T00:00:00.000000000Z,35,32,1056964798,79.500000000,79.500000000,79.500000000,79.500000000,1,QQQ   251219C00430000
2025-03-20T00:00:00.000000000Z,35,23,1056965385,81.520000000,81.520000000,81.520000000,81.520000000,1,QQQ   271217C00500000
2025-03-20T00:00:00.000000000Z,35,29,1056965385,81.520000000,81.520000000,81.520000000,81.520000000,1,QQQ   271217C00500000
2025-03-20T00:00:00.000000000Z,35,34,1056964864,0.820000000,0.820000000,0.810000000,0.810000000,2,QQQ   250411C00512500
2025-03-20T00:00:00.000000000Z,35,34,1056964716,0.380000000,0.380000000,0.380000000,0.380000000,1,QQQ   250411C00522000
2025-03-20T00:00:00.000000000Z,35,37,1056965152,35.200000000,35.200000000,34.700000000,34.700000000,2,QQQ   251231C00500000
2025-03-20T00:00:00.000000000Z,35,26,1056965063,0.210000000,0.210000000,0.210000000,0.210000000,1,QQQ   250411C00531000
2025-03-20T00:00:00.000000000Z,35,23,1056965176,0.210000000,0.210000000,0.210000000,0.210000000,3,QQQ   250417C00535000
2025-03-20T00:00:00.000000000Z,35,34,1056965176,0.270000000,0.270000000,0.260000000,0.260000000,2,QQQ   250417C00535000
2025-03-20T00:00:00.000000000Z,35,36,1056965176,0.240000000,0.240000000,0.240000000,0.240000000,2,QQQ   250417C00535000
2025-03-20T00:00:00.000000000Z,35,27,1056965628,2.560000000,2.560000000,2.330000000,2.330000000,3,QQQ   250401C00493000
2025-03-20T00:00:00.000000000Z,35,36,1056965628,2.300000000,2.300000000,2.300000000,2.300000000,10,QQQ   250401C00493000
2025-03-20T00:00:00.000000000Z,35,27,1056965393,1.150000000,1.150000000,1.150000000,1.150000000,1,QQQ   250425C00517500
2025-03-20T00:00:00.000000000Z,35,32,1056965133,46.000000000,46.000000000,43.770000000,43.770000000,3,QQQ   251219C00480000
2025-03-20T00:00:00.000000000Z,35,34,1056965133,43.290000000,43.290000000,43.290000000,43.290000000,1,QQQ   251219C00480000
2025-03-20T00:00:00.000000000Z,35,61,1056965133,43.770000000,43.770000000,43.770000000,43.770000000,1,QQQ   251219C00480000
2025-03-20T00:00:00.000000000Z,35,29,1056965436,5.110000000,5.110000000,5.100000000,5.100000000,48,QQQ   250425C00501000
2025-03-20T00:00:00.000000000Z,35,35,1056965436,5.030000000,5.030000000,5.030000000,5.030000000,1,QQQ   250425C00501000
2025-03-20T00:00:00.000000000Z,35,25,1056964905,0.400000000,0.400000000,0.250000000,0.250000000,5,QQQ   250401C00510000
2025-03-20T00:00:00.000000000Z,35,25,1056965220,0.750000000,0.750000000,0.750000000,0.750000000,8,QQQ   250411C00517000
2025-03-20T00:00:00.000000000Z,35,29,1056965220,0.620000000,0.620000000,0.620000000,0.620000000,20,QQQ   250411C00517000
2025-03-20T00:00:00.000000000Z,35,34,1056964725,67.270000000,67.270000000,67.270000000,67.270000000,2,QQQ   271217C00530000
2025-03-20T00:00:00.000000000Z,35,25,1056964760,12.250000000,13.550000000,11.930000000,11.930000000,12,QQQ   250411C00478000
2025-03-20T00:00:00.000000000Z,35,37,1056964760,12.370000000,12.370000000,12.370000000,12.370000000,6,QQQ   250411C00478000
2025-03-20T00:00:00.000000000Z,35,34,1056965028,0.040000000,0.040000000,0.040000000,0.040000000,1,QQQ   250417C00570000
2025-03-20T00:00:00.000000000Z,35,35,1056965141,49.880000000,49.880000000,49.880000000,49.880000000,1,QQQ   251231C00469000
2025-03-20T00:00:00.000000000Z,35,35,1056964993,30.130000000,30.130000000,30.130000000,30.130000000,1,QQQ   250815C00485000
2025-03-20T00:00:00.000000000Z,35,22,1056964629,24.900000000,24.900000000,22.970000000,22.970000000,6,QQQ   251219C00520000
2025-03-20T00:00:00.000000000Z,35,24,1056964669,15.280000000,15.280000000,14.990000000,14.990000000,6,QQQ   250815C00510000
2025-03-20T00:00:00.000000000Z,35,23,1056965283,17.110000000,17.110000000,14.410000000,14.410000000,10,QQQ   250425C00478000
2025-03-20T00:00:00.000000000Z,35,25,1056965283,14.700000000,14.800000000,14.600000000,14.600000000,3,QQQ   250425C00478000
2025-03-20T00:00:00.000000000Z,35,22,1056964713,10.630000000,10.630000000,10.630000000,10.630000000,1,QQQ   250425C00486000
2025-03-20T00:00:00.000000000Z,35,27,1056964713,10.640000000,10.640000000,10.640000000,10.640000000,4,QQQ   250425C00486000
2025-03-20T00:00:00.000000000Z,35,20,1056965532,6.080000000,6.080000000,6.080000000,6.080000000,1,QQQ   250411C00493000
2025-03-20T00:00:00.000000000Z,35,32,1056965532,5.170000000,5.170000000,5.170000000,5.170000000,30,QQQ   250411C00493000
2025-03-20T00:00:00.000000000Z,35,35,1056965488,6.800000000,6.800000000,5.960000000,6.000000000,4,QQQ   251219C00579780
2025-03-20T00:00:00.000000000Z,35,24,1056964775,1.830000000,1.830000000,1.830000000,1.830000000,1,QQQ   250401C00495000
2025-03-20T00:00:00.000000000Z,35,25,1056964775,2.150000000,2.590000000,1.860000000,1.900000000,6,QQQ   250401C00495000
2025-03-20T00:00:00.000000000Z,35,26,1056964775,2.460000000,2.930000000,2.040000000,2.040000000,5,QQQ   250401C00495000
2025-03-20T00:00:00.000000000Z,35,20,1056965200,0.150000000,0.150000000,0.150000000,0.150000000,9,QQQ   250417C00543000
2025-03-20T00:00:00.000000000Z,35,22,1056965200,0.150000000,0.150000000,0.150000000,0.150000000,6,QQQ   250417C00543000
2025-03-20T00:00:00.000000000Z,35,34,1056965069,44.860000000,44.860000000,44.860000000,44.860000000,1,QQQ   271217C00585000
2025-03-20T00:00:00.000000000Z,35,27,1056965372,6.670000000,6.670000000,6.670000000,6.670000000,1,QQQ   250815C00540000
2025-03-20T00:00:00.000000000Z,35,28,1056965372,6.650000000,6.670000000,5.570000000,5.570000000,13,QQQ   250815C00540000
2025-03-20T00:00:00.000000000Z,35,20,1056965334,0.120000000,0.120000000,0.120000000,0.120000000,21,QQQ   250417C00545000
2025-03-20T00:00:00.000000000Z,35,34,1056965334,0.130000000,0.130000000,0.130000000,0.130000000,1,QQQ   250417C00545000
2025-03-20T00:00:00.000000000Z,35,27,1056965564,14.910000000,14.910000000,14.910000000,14.910000000,2,QQQ   250829C00515000
2025-03-20T00:00:00.000000000Z,35,32,1056965564,14.910000000,14.910000000,14.910000000,14.910000000,14,QQQ   250829C00515000
2025-03-20T00:00:00.000000000Z,35,24,1056964927,13.340000000,13.340000000,13.340000000,13.340000000,2,QQQ   250425C00479000
2025-03-20T00:00:00.000000000Z,35,27,1056964927,14.400000000,14.600000000,14.400000000,14.600000000,2,QQQ   250425C00479000
2025-03-20T00:00:00.000000000Z,35,36,1056964927,13.990000000,13.990000000,13.990000000,13.990000000,1,QQQ   250425C00479000
2025-03-20T00:00:00.000000000Z,35,25,1056964684,8.960000000,8.960000000,8.960000000,8.960000000,10,QQQ   250815C00530000
2025-03-20T00:00:00.000000000Z,35,28,1056964684,9.070000000,9.070000000,9.070000000,9.070000000,1,QQQ   250815C00530000
2025-03-20T00:00:00.000000000Z,35,35,1056964684,8.240000000,8.240000000,8.240000000,8.240000000,9,QQQ   250815C00530000
2025-03-20T00:00:00.000000000Z,35,20,1056964730,11.950000000,11.950000000,11.520000000,11.520000000,4,QQQ   250411C00479000
2025-03-20T00:00:00.000000000Z,35,25,1056964730,11.750000000,13.940000000,11.750000000,11.880000000,17,QQQ   250411C00479000
2025-03-20T00:00:00.000000000Z,35,28,1056964730,11.940000000,12.000000000,11.580000000,11.990000000,12,QQQ   250411C00479000
2025-03-20T00:00:00.000000000Z,35,29,1056964730,12.180000000,13.100000000,11.140000000,11.140000000,16,QQQ   250411C00479000
2025-03-20T00:00:00.000000000Z,35,37,1056964730,11.720000000,11.720000000,11.720000000,11.720000000,9,QQQ   250411C00479000
2025-03-20T00:00:00.000000000Z,35,23,1056965221,11.060000000,13.000000000,10.990000000,12.500000000,10,QQQ   250411C00481000
2025-03-20T00:00:00.000000000Z,35,24,1056965221,11.760000000,11.760000000,11.760000000,11.760000000,18,QQQ   250411C00481000
2025-03-20T00:00:00.000000000Z,35,27,1056965221,10.850000000,10.850000000,10.850000000,10.850000000,1,QQQ   250411C00481000
2025-03-20T00:00:00.000000000Z,35,31,1056965221,10.580000000,10.580000000,10.400000000,10.400000000,2,QQQ   250411C00481000
2025-03-20T00:00:00.000000000Z,35,35,1056964790,27.320000000,27.320000000,27.290000000,27.290000000,2,QQQ   251219C00514780
2025-03-20T00:00:00.000000000Z,35,37,1056964899,142.500000000,142.500000000,142.500000000,142.500000000,1,QQQ   271217C00400000
2025-03-20T00:00:00.000000000Z,35,25,1056965605,11.200000000,11.600000000,8.900000000,9.290000000,76,QQQ   250401C00477000
2025-03-20T00:00:00.000000000Z,35,24,1056964783,152.680000000,152.680000000,152.680000000,152.680000000,10,QQQ   250425C00330000
2025-03-20T00:00:00.000000000Z,35,61,1056964809,51.190000000,51.190000000,51.190000000,51.190000000,3,QQQ   250417C00430000
2025-03-20T00:00:00.000000000Z,35,28,1056965311,63.660000000,63.660000000,63.660000000,63.660000000,1,QQQ   251219C00450000
2025-03-20T00:00:00.000000000Z,35,22,1056965092,89.760000000,89.760000000,89.760000000,89.760000000,5,QQQ   271217C00485000
2025-03-20T00:00:00.000000000Z,35,25,1056965092,91.500000000,91.500000000,90.000000000,90.000000000,4,QQQ   271217C00485000
2025-03-20T00:00:00.000000000Z,35,36,1056964792,139.750000000,139.750000000,139.750000000,139.750000000,10,QQQ   251219C00354780
2025-03-20T00:00:00.000000000Z,35,23,1056964674,0.840000000,0.840000000,0.840000000,0.840000000,1,QQQ   250411C00514000
2025-03-20T00:00:00.000000000Z,35,29,1056964674,0.840000000,0.840000000,0.840000000,0.840000000,1,QQQ   250411C00514000
2025-03-20T00:00:00.000000000Z,35,26,1056965499,0.070000000,0.070000000,0.070000000,0.070000000,3,QQQ   250417C00555000
2025-03-20T00:00:00.000000000Z,35,23,1056965369,11.280000000,13.050000000,10.980000000,11.060000000,28,QQQ   250411C00480000
2025-03-20T00:00:00.000000000Z,35,24,1056965369,11.290000000,13.050000000,11.230000000,11.230000000,63,QQQ   250411C00480000
2025-03-20T00:00:00.000000000Z,35,31,1056965369,13.050000000,13.520000000,11.060000000,11.060000000,33,QQQ   250411C00480000
2025-03-20T00:00:00.000000000Z,35,32,1056965369,11.590000000,13.250000000,10.810000000,11.000000000,51,QQQ   250411C00480000
2025-03-20T00:00:00.000000000Z,35,34,1056965369,11.350000000,13.380000000,10.610000000,10.670000000,50,QQQ   250411C00480000
2025-03-20T00:00:00.000000000Z,35,26,1056965353,2.750000000,3.060000000,2.650000000,2.650000000,3,QQQ   250411C00500000
2025-03-20T00:00:00.000000000Z,35,29,1056965353,3.530000000,3.530000000,2.990000000,2.990000000,14,QQQ   250411C00500000
2025-03-20T00:00:00.000000000Z,35,23,1056965392,8.030000000,9.700000000,6.730000000,6.730000000,9,QQQ   250411C00487000
2025-03-20T00:00:00.000000000Z,35,29,1056965392,8.030000000,8.030000000,7.770000000,7.770000000,4,QQQ   250411C00487000
2025-03-20T00:00:00.000000000Z,35,22,1056965212,0.180000000,0.180000000,0.180000000,0.180000000,5,QQQ   250417C00541000
2025-03-20T00:00:00.000000000Z,35,22,1056965582,1.110000000,1.110000000,1.110000000,1.110000000,1,QQQ   250425C00521000
2025-03-20T00:00:00.000000000Z,35,28,1056965290,35.620000000,35.620000000,35.620000000,35.620000000,1,QQQ   251231C00495000
2025-03-20T00:00:00.000000000Z,35,25,1056965447,15.120000000,15.120000000,15.120000000,15.120000000,9,QQQ   250411C00477000
2025-03-20T00:00:00.000000000Z,35,28,1056965447,11.740000000,12.950000000,11.740000000,12.950000000,3,QQQ   250411C00477000
2025-03-20T00:00:00.000000000Z,35,31,1056965447,14.700000000,14.700000000,14.700000000,14.700000000,5,QQQ   250411C00477000
2025-03-20T00:00:00.000000000Z,35,32,1056965447,12.920000000,12.950000000,11.860000000,11.860000000,37,QQQ   250411C00477000
2025-03-20T00:00:00.000000000Z,35,35,1056965447,11.640000000,13.050000000,11.640000000,13.050000000,325,QQQ   250411C00477000
2025-03-20T00:00:00.000000000Z,35,26,1056964873,54.910000000,56.080000000,54.650000000,54.650000000,62,QQQ   250425C00430000
2025-03-20T00:00:00.000000000Z,35,21,1056965186,0.160000000,0.160000000,0.160000000,0.160000000,3,QQQ   250411C00530000
2025-03-20T00:00:00.000000000Z,35,28,1056965186,0.200000000,0.200000000,0.200000000,0.200000000,2,QQQ   250411C00530000
2025-03-20T00:00:00.000000000Z,35,29,1056965186,0.210000000,0.210000000,0.210000000,0.210000000,1,QQQ   250411C00530000
2025-03-20T00:00:00.000000000Z,35,35,1056964709,8.030000000,9.240000000,7.390000000,7.780000000,9,QQQ   250411C00486000
2025-03-20T00:00:00.000000000Z,35,23,1056964917,23.840000000,23.840000000,23.840000000,23.840000000,2,QQQ   250411C00464000
2025-03-20T00:00:00.000000000Z,35,20,1056965233,13.740000000,13.740000000,13.740000000,13.740000000,2,QQQ   250425C00484000
2025-03-20T00:00:00.000000000Z,35,22,1056965233,11.920000000,13.490000000,11.920000000,13.440000000,3,QQQ   250425C00484000
2025-03-20T00:00:00.000000000Z,35,22,1056964690,5.330000000,5.330000000,3.760000000,3.790000000,4,QQQ   250411C00496000
2025-03-20T00:00:00.000000000Z,35,21,1056965123,2.750000000,2.750000000,2.590000000,2.590000000,14,QQQ   250401C00492000
2025-03-20T00:00:00.000000000Z,35,34,1056965123,2.750000000,2.750000000,2.750000000,2.750000000,2,QQQ   250401C00492000
2025-03-20T00:00:00.000000000Z,35,22,1056965106,55.540000000,55.540000000,55.540000000,55.540000000,1,QQQ   251219C00459780
2025-03-20T00:00:00.000000000Z,35,24,1056965614,0.120000000,0.120000000,0.120000000,0.120000000,1,QQQ   250401C00520000
2025-03-20T00:00:00.000000000Z,35,22,1056965510,32.920000000,32.920000000,32.920000000,32.920000000,3,QQQ   250417C00450000
2025-03-20T00:00:00.000000000Z,35,25,1056965510,37.000000000,37.000000000,33.000000000,34.000000000,9,QQQ   250417C00450000
2025-03-20T00:00:00.000000000Z,35,29,1056965510,33.990000000,33.990000000,32.750000000,32.750000000,4,QQQ   250417C00450000
2025-03-20T00:00:00.000000000Z,35,35,1056965510,34.400000000,34.400000000,34.400000000,34.400000000,1,QQQ   250417C00450000
2025-03-20T00:00:00.000000000Z,35,24,1056965302,0.430000000,0.430000000,0.430000000,0.430000000,1,QQQ   251219C00695000
2025-03-20T00:00:00.000000000Z,35,34,1056965071,5.030000000,5.030000000,5.030000000,5.030000000,3,QQQ   250411C00494000
2025-03-20T00:00:00.000000000Z,35,35,1056965071,5.820000000,5.820000000,5.820000000,5.820000000,1,QQQ   250411C00494000
2025-03-20T00:00:00.000000000Z,35,32,1056965576,109.000000000,109.000000000,104.740000000,104.740000000,2,QQQ   271217C00455000
2025-03-20T00:00:00.000000000Z,35,22,1056964866,6.430000000,6.430000000,6.430000000,6.430000000,1,QQQ   250425C00496000
2025-03-20T00:00:00.000000000Z,35,22,1056965383,1.550000000,1.550000000,1.000000000,1.030000000,21,QQQ   250411C00510000
2025-03-20T00:00:00.000000000Z,35,28,1056965383,1.430000000,1.430000000,1.190000000,1.190000000,107,QQQ   250411C00510000
2025-03-20T00:00:00.000000000Z,35,29,1056965383,1.500000000,1.500000000,1.500000000,1.500000000,1,QQQ   250411C00510000
2025-03-20T00:00:00.000000000Z,35,35,1056965383,1.520000000,1.520000000,1.090000000,1.090000000,7,QQQ   250411C00510000
2025-03-20T00:00:00.000000000Z,35,36,1056965383,1.280000000,1.280000000,1.030000000,1.030000000,13,QQQ   250411C00510000
2025-03-20T00:00:00.000000000Z,35,37,1056965383,1.150000000,1.150000000,1.150000000,1.150000000,12,QQQ   250411C00510000
2025-03-20T00:00:00.000000000Z,35,36,1056965131,20.720000000,20.720000000,20.720000000,20.720000000,1,QQQ   271217C00675000
2025-03-20T00:00:00.000000000Z,35,36,1056964750,16.630000000,16.630000000,16.630000000,16.630000000,1,QQQ   250411C00474000
2025-03-20T00:00:00.000000000Z,35,21,1056965360,4.330000000,4.330000000,4.330000000,4.330000000,1,QQQ   250815C00550000
2025-03-20T00:00:00.000000000Z,35,32,1056965360,3.880000000,3.880000000,3.880000000,3.880000000,1,QQQ   250815C00550000
2025-03-20T00:00:00.000000000Z,35,24,1056964896,11.480000000,11.480000000,11.480000000,11.480000000,1,QQQ   250425C00487000
2025-03-20T00:00:00.000000000Z,35,27,1056964896,10.530000000,10.530000000,10.530000000,10.530000000,3,QQQ   250425C00487000
2025-03-20T00:00:00.000000000Z,35,34,1056964896,11.530000000,11.530000000,11.530000000,11.530000000,1,QQQ   250425C00487000
2025-03-20T00:00:00.000000000Z,35,25,1056965592,42.200000000,42.200000000,42.200000000,42.200000000,1,QQQ   250829C00465000
2025-03-20T00:00:00.000000000Z,35,28,1056964961,14.220000000,14.220000000,14.220000000,14.220000000,1,QQQ   251231C00545000
2025-03-20T00:00:00.000000000Z,35,35,1056964962,18.890000000,18.890000000,18.890000000,18.890000000,2,QQQ   251231C00533000
2025-03-20T00:00:00.000000000Z,35,23,1056965126,100.510000000,100.510000000,100.510000000,100.510000000,20,QQQ   251219C00399780
2025-03-20T00:00:00.000000000Z,35,28,1056965118,25.080000000,25.080000000,25.080000000,25.080000000,1,QQQ   250401C00457000
2025-03-20T00:00:00.000000000Z,35,26,1056964700,2.300000000,2.750000000,2.300000000,2.430000000,8,QQQ   250417C00506000
2025-03-20T00:00:00.000000000Z,35,37,1056964700,2.200000000,2.420000000,2.200000000,2.420000000,12,QQQ   250417C00506000
2025-03-20T00:00:00.000000000Z,35,29,1056965566,94.500000000,94.500000000,94.500000000,94.500000000,2,QQQ   271217C00475000
2025-03-20T00:00:00.000000000Z,35,34,1056964769,40.510000000,40.510000000,40.510000000,40.510000000,1,QQQ   251219C00484780
2025-03-20T00:00:00.000000000Z,35,28,1056964755,8.000000000,8.000000000,8.000000000,8.000000000,1,QQQ   250425C00495000
2025-03-20T00:00:00.000000000Z,35,29,1056964755,7.450000000,7.450000000,7.450000000,7.450000000,4,QQQ   250425C00495000
2025-03-20T00:00:00.000000000Z,35,35,1056964755,6.710000000,7.570000000,6.710000000,7.360000000,7,QQQ   250425C00495000
2025-03-20T00:00:00.000000000Z,35,28,1056965648,8.340000000,8.340000000,8.340000000,8.340000000,1,QQQ   250403C00485000
2025-03-20T00:00:00.000000000Z,35,29,1056965431,50.220000000,51.670000000,48.080000000,48.310000000,59,QQQ   250425C00435000
2025-03-20T00:00:00.000000000Z,35,26,1056965245,2.850000000,2.850000000,2.850000000,2.850000000,1,QQQ   250425C00507500
2025-03-20T00:00:00.000000000Z,35,26,1056964714,27.000000000,27.000000000,27.000000000,27.000000000,1,QQQ   250425C00460000
2025-03-20T00:00:00.000000000Z,35,24,1056964757,10.200000000,10.200000000,10.200000000,10.200000000,1,QQQ   250401C00475000
2025-03-20T00:00:00.000000000Z,35,26,1056964757,10.000000000,10.000000000,10.000000000,10.000000000,1,QQQ   250401C00475000
2025-03-20T00:00:00.000000000Z,35,28,1056964704,2.380000000,2.600000000,2.380000000,2.600000000,2,QQQ   250411C00504000
2025-03-20T00:00:00.000000000Z,35,34,1056964704,2.090000000,2.090000000,2.090000000,2.090000000,2,QQQ   250411C00504000
2025-03-20T00:00:00.000000000Z,35,21,1056964701,2.420000000,2.420000000,2.420000000,2.420000000,2,QQQ   250411C00501000
2025-03-20T00:00:00.000000000Z,35,22,1056964876,2.030000000,2.030000000,1.650000000,1.710000000,10,QQQ   250411C00505000
2025-03-20T00:00:00.000000000Z,35,23,1056964876,1.780000000,1.780000000,1.750000000,1.750000000,52,QQQ   250411C00505000
2025-03-20T00:00:00.000000000Z,35,34,1056964876,2.430000000,2.580000000,2.330000000,2.330000000,14,QQQ   250411C00505000
2025-03-20T00:00:00.000000000Z,35,36,1056964907,1.100000000,1.180000000,1.100000000,1.180000000,4,QQQ   250425C00520000
2025-03-20T00:00:00.000000000Z,35,22,1056964632,4.000000000,4.020000000,3.550000000,3.550000000,38,QQQ   251219C00599780
2025-03-20T00:00:00.000000000Z,35,23,1056965226,14.280000000,15.620000000,12.780000000,13.680000000,17,QQQ   250425C00480000
2025-03-20T00:00:00.000000000Z,35,24,1056965226,14.270000000,15.400000000,13.610000000,13.670000000,15,QQQ   250425C00480000
2025-03-20T00:00:00.000000000Z,35,26,1056965226,14.030000000,14.030000000,13.370000000,13.610000000,3,QQQ   250425C00480000
2025-03-20T00:00:00.000000000Z,35,22,1056964780,0.190000000,0.190000000,0.120000000,0.120000000,12,QQQ   250401C00515000
2025-03-20T00:00:00.000000000Z,35,23,1056964780,0.150000000,0.150000000,0.150000000,0.150000000,1,QQQ   250401C00515000
2025-03-20T00:00:00.000000000Z,35,26,1056964780,0.200000000,0.200000000,0.200000000,0.200000000,1,QQQ   250401C00515000
2025-03-20T00:00:00.000000000Z,35,26,1056965341,61.620000000,61.620000000,61.620000000,61.620000000,1,QQQ   250417C00420000
2025-03-20T00:00:00.000000000Z,35,37,1056965341,64.800000000,64.800000000,62.000000000,62.000000000,2,QQQ   250417C00420000
2025-03-20T00:00:00.000000000Z,35,24,1056965017,3.580000000,3.810000000,2.540000000,2.540000000,48,QQQ   250417C00503000
2025-03-20T00:00:00.000000000Z,35,61,1056965017,3.240000000,3.240000000,3.240000000,3.240000000,66,QQQ   250417C00503000
2025-03-20T00:00:00.000000000Z,35,25,1056965034,6.250000000,7.290000000,5.850000000,5.900000000,18,QQQ   250411C00490000
2025-03-20T00:00:00.000000000Z,35,32,1056965034,6.580000000,6.730000000,5.500000000,5.810000000,14,QQQ   250411C00490000
2025-03-20T00:00:00.000000000Z,35,34,1056965034,7.160000000,7.320000000,5.860000000,5.860000000,4,QQQ   250411C00490000
2025-03-20T00:00:00.000000000Z,35,35,1056965034,6.360000000,8.210000000,5.750000000,5.750000000,58,QQQ   250411C00490000
2025-03-20T00:00:00.000000000Z,35,23,1056965424,3.700000000,3.700000000,3.700000000,3.700000000,1,QQQ   250425C00503000
2025-03-20T00:00:00.000000000Z,35,31,1056965111,3.760000000,3.760000000,3.280000000,3.280000000,20,QQQ   250401C00489000
2025-03-20T00:00:00.000000000Z,35,34,1056965111,3.610000000,3.640000000,3.610000000,3.640000000,27,QQQ   250401C00489000
2025-03-20T00:00:00.000000000Z,35,29,1056965061,7.030000000,8.350000000,6.960000000,8.350000000,4,QQQ   250411C00489000
2025-03-20T00:00:00.000000000Z,35,21,1056964681,1.160000000,1.160000000,1.160000000,1.160000000,2,QQQ   250411C00509000
2025-03-20T00:00:00.000000000Z,35,28,1056964681,1.170000000,1.170000000,1.170000000,1.170000000,1,QQQ   250411C00509000
2025-03-20T00:00:00.000000000Z,35,23,1056964953,40.350000000,40.350000000,40.350000000,40.350000000,2,QQQ   251231C00490000
2025-03-20T00:00:00.000000000Z,35,24,1056965344,0.370000000,0.370000000,0.300000000,0.300000000,8,QQQ   250417C00530000
2025-03-20T00:00:00.000000000Z,35,25,1056965344,0.300000000,0.300000000,0.270000000,0.270000000,3,QQQ   250417C00530000
2025-03-20T00:00:00.000000000Z,35,31,1056965344,0.360000000,0.360000000,0.360000000,0.360000000,40,QQQ   250417C00530000
2025-03-20T00:00:00.000000000Z,35,33,1056965344,0.360000000,0.360000000,0.360000000,0.360000000,65,QQQ   250417C00530000
2025-03-20T00:00:00.000000000Z,35,20,1056965647,5.360000000,5.610000000,4.130000000,4.130000000,17,QQQ   250403C00490000
2025-03-20T00:00:00.000000000Z,35,24,1056965647,4.210000000,4.210000000,4.100000000,4.130000000,20,QQQ   250403C00490000
2025-03-20T00:00:00.000000000Z,35,28,1056965647,5.260000000,5.490000000,4.130000000,4.130000000,15,QQQ   250403C00490000
2025-03-20T00:00:00.000000000Z,35,22,1056964688,0.080000000,0.080000000,0.080000000,0.080000000,8,QQQ   250417C00552000
2025-03-20T00:00:00.000000000Z,35,22,1056964619,44.860000000,44.860000000,44.860000000,44.860000000,1,QQQ   251231C00478000
2025-03-20T00:00:00.000000000Z,35,26,1056965316,1.450000000,1.450000000,1.450000000,1.450000000,5,QQQ   251219C00635000
2025-03-20T00:00:00.000000000Z,35,23,1056964868,0.280000000,0.280000000,0.280000000,0.280000000,1,QQQ   250417C00532000
2025-03-20T00:00:00.000000000Z,35,29,1056965281,28.260000000,28.260000000,27.500000000,27.500000000,23,QQQ   251219C00510000
2025-03-20T00:00:00.000000000Z,35,31,1056965281,28.240000000,28.240000000,28.240000000,28.240000000,12,QQQ   251219C00510000
2025-03-20T00:00:00.000000000Z,35,22,1056965557,7.440000000,7.440000000,7.440000000,7.440000000,4,QQQ   250411C00488000
2025-03-20T00:00:00.000000000Z,35,28,1056965557,6.910000000,6.910000000,6.910000000,6.910000000,1,QQQ   250411C00488000
